draft_id,draft_slot,is_keeper,pick_no,picked_by,player_id,reactions,roster_id,round,metadata.first_name,metadata.injury_status,metadata.last_name,metadata.news_updated,metadata.number,metadata.player_id,metadata.position,metadata.sport,metadata.status,metadata.team,metadata.years_exp
806801792825397249,5,,17,472136033526345728,8159,,3,2,Desmond,,Ridder,1651284333555,4,8159,QB,nfl,Active,ATL,0
806801792825397249,6,,18,561747196680642560,8118,,5,2,David,,Bell,1654805544240,18,8118,WR,nfl,Active,CLE,0
806801792825397249,7,,19,548317142968336384,8132,,7,2,Tyler,,Allgeier,1651699514191,25,8132,RB,nfl,Active,ATL,0
806801792825397249,8,,20,451807541647634432,8139,,1,2,Zamir,,White,1654805572810,35,8139,RB,nfl,Active,LV,0
806801792825397249,9,,21,595421624581287936,8126,,10,2,Wan'Dale,,Robinson,1654868441557,17,8126,WR,nfl,Active,NYG,0
806801792825397249,10,,22,741144911407095808,8142,,12,2,Alec,,Pierce,1652741743065,14,8142,WR,nfl,Active,IND,0
806801792825397249,11,,23,741144911407095808,8130,,12,2,Trey,,McBride,1652844351799,85,8130,TE,nfl,Active,ARI,0
806801792825397249,12,,24,595331324689047552,8161,,9,2,Malik,,Willis,1652738142757,7,8161,QB,nfl,Active,TEN,0
806801792825397249,1,,25,595331324689047552,8164,,9,3,Matt,,Corral,1654700407498,9,8164,QB,nfl,Active,CAR,0
806801792825397249,2,,26,741144911407095808,8211,,12,3,Tyrion,,Davis-Price,1654805638332,32,8211,RB,nfl,Active,SF,0
806801792825397249,3,,27,548317142968336384,8154,,7,3,Brian,,Robinson,1651289136793,8,8154,RB,nfl,Active,WAS,0
806801792825397249,4,,28,472136033526345728,8162,,3,3,Sam,,Howell,1651342223399,14,8162,QB,nfl,Active,WAS,0
806801792825397249,5,,29,595464158774878208,8221,,11,3,Keaontay,,Ingram,1651351525470,30,8221,RB,nfl,Active,ARI,0
806801792825397249,6,,30,741144911407095808,8219,,12,3,Jelani,,Woods,1651284333555,80,8219,TE,nfl,Active,IND,0
806801792825397249,7,,31,561715408029736960,8208,,2,3,Tyler,,Badie,1651350926863,30,8208,RB,nfl,Active,BAL,0
806801792825397249,8,,32,548317142968336384,8147,,7,3,John,Questionable,Metchie,1654224338230,88,8147,WR,nfl,Active,HOU,0
806801792825397249,9,,33,595421624581287936,8117,,10,3,Jalen,Questionable,Tolbert,1654201238345,18,8117,WR,nfl,Active,DAL,0
806801792825397249,10,,34,595331324689047552,8123,,9,3,Hassan,,Haskins,1651340121828,28,8123,RB,nfl,Active,TEN,0
806801792825397249,11,,35,451807541647634432,8134,,1,3,Khalil,Questionable,Shakir,1654624561597,10,8134,WR,nfl,Active,BUF,0
806801792825397249,12,,36,595331324689047552,8140,,9,3,Justyn,,Ross,1651601410625,8,8140,WR,nfl,Active,KC,0
806801792825397249,1,,37,595331324689047552,8150,,9,4,Kyren,Questionable,Williams,1654626061690,23,8150,RB,nfl,Active,LAR,0
806801792825397249,2,,38,741144911407095808,8116,,12,4,Pierre,,Strong,1651339219265,54,8116,RB,nfl,Active,NE,0
806801792825397249,3,,39,472136033526345728,8121,,3,4,Romeo,,Doubs,1651340417497,87,8121,WR,nfl,Active,GB,0
806801792825397249,4,,40,595421624581287936,8188,,10,4,Tyquan,,Thornton,1651279529598,51,8188,WR,nfl,Active,NE,0
806801792825397249,5,,41,595464158774878208,8205,,11,4,Isaih,,Pacheco,1651358727919,10,8205,RB,nfl,Active,KC,0
806801792825397249,6,,42,605920336407511040,8223,,8,4,Velus,,Jones,1651283732484,12,8223,WR,nfl,Active,CHI,0
806801792825397249,7,,43,561715408029736960,8174,,2,4,Kevin,,Harris,1651349118120,58,8174,RB,nfl,Active,NE,0
806801792825397249,8,,44,741144911407095808,8190,,12,4,Abram,,Smith,1651434624146,33,8190,RB,nfl,Active,NO,0
806801792825397249,9,,45,472136033526345728,8189,,3,4,Trestan,,Ebner,1651352127154,31,8189,RB,nfl,Active,CHI,0
806801792825397249,10,,46,605920336407511040,8179,,8,4,Snoop,,Conner,1651344017644,24,8179,RB,nfl,Active,JAX,0
806801792825397249,11,,47,561747196680642560,8230,,5,4,Ty,,Chandler,1651346723368,32,8230,RB,nfl,Active,MIN,0
806801792825397249,12,,48,595331324689047552,8172,,9,4,Greg,Questionable,Dulcich,1655143835567,80,8172,TE,nfl,Active,DEN,0
