draft_id,draft_slot,is_keeper,pick_no,picked_by,player_id,reactions,roster_id,round,metadata.amount,metadata.first_name,metadata.injury_status,metadata.last_name,metadata.news_updated,metadata.number,metadata.player_id,metadata.position,metadata.slot,metadata.sport,metadata.status,metadata.team,metadata.years_exp
859952157120663552,13,,199,561715408029736960,7585,,10,13,1,Davis,,Mills,1661013358689,10,7585,QB,13,nfl,Active,HOU,1
859952157120663552,5,,200,548317142968336384,7651,,8,13,2,Jeremiah,,Owusu-Koramoah,1655414156413,28,7651,LB,5,nfl,Active,CLE,1
859952157120663552,1,,201,561747196680642560,6843,,5,13,2,Albert,,Okwuegbunam,1661093723407,85,6843,TE,1,nfl,Active,DEN,2
859952157120663552,2,,202,862559746694205440,4135,,13,13,1,Trey,,Hendrickson,1652805647522,91,4135,DL,2,nfl,Active,CIN,5
859952157120663552,5,,203,548317142968336384,8119,,8,13,2,Jahan,,Dotson,1661281531123,1,8119,WR,5,nfl,Active,WAS,0
859952157120663552,4,,204,741144911407095808,957,,6,13,1,Cameron,,Jordan,1646929534939,94,957,DL,4,nfl,Active,NO,11
859952157120663552,6,,205,595464158774878208,5840,,7,13,1,Josh,,Allen,1651178720721,41,5840,DL,6,nfl,Active,JAX,3
859952157120663552,7,,206,594730254984077312,4131,,4,13,1,Kenny,,Golladay,1661271035399,19,4131,WR,7,nfl,Active,NYG,5
859952157120663552,10,,207,862499213718704128,7608,,11,13,1,Khalil,Questionable,Herbert,1661355632124,24,7608,RB,10,nfl,Active,CHI,1
859952157120663552,11,,208,830975786608619520,3160,,12,13,1,Jalen,Questionable,Ramsey,1659373556293,5,3160,DB,11,nfl,Active,LAR,6
859952157120663552,12,,209,578293895956312064,4056,,14,14,1,Jabrill,,Peppers,1659370555903,3,4056,DB,12,nfl,Active,NE,5
859952157120663552,13,,210,561715408029736960,8142,,10,14,1,Alec,,Pierce,1661026516588,14,8142,WR,13,nfl,Active,IND,0
859952157120663552,15,,211,453691856656527360,5030,,15,14,1,Harold,,Landry,1646796624899,58,5030,LB,15,nfl,Active,TEN,4
859952157120663552,10,,212,862499213718704128,5348,,11,14,3,Kyzir,,White,1648313134205,43,5348,LB,10,nfl,Active,PHI,4
859952157120663552,2,,213,862559746694205440,5052,,13,14,1,Ronald,,Jones,1661290532300,2,5052,RB,2,nfl,Active,KC,4
859952157120663552,3,,214,861702367484178432,5110,,2,14,1,Russell,Questionable,Gage,1661200808641,17,5110,WR,3,nfl,Active,TB,4
859952157120663552,4,,215,741144911407095808,1213,,6,14,1,Harrison,,Smith,1643054149432,22,1213,DB,4,nfl,Active,MIN,10
859952157120663552,6,,216,595464158774878208,4968,,7,14,1,Tremaine,,Edmunds,1641240657391,49,4968,LB,6,nfl,Active,BUF,4
859952157120663552,7,,217,594730254984077312,2319,,4,14,1,DeVante,,Parker,1661013358691,1,2319,WR,7,nfl,Active,NE,7
859952157120663552,10,,218,862499213718704128,8290,,11,14,1,Sauce,,Gardner,1661302834704,1,8290,DB,10,nfl,Active,NYJ,0
859952157120663552,11,,219,830975786608619520,7648,,12,14,1,Nick,,Bolton,1642203924525,32,7648,LB,11,nfl,Active,KC,1
859952157120663552,12,,220,578293895956312064,4967,,14,14,1,Bradley,,Chubb,1657042839347,55,4967,LB,12,nfl,Active,DEN,4
859952157120663552,13,,221,561715408029736960,8130,,10,14,1,Trey,,McBride,1661157902681,85,8130,TE,13,nfl,Active,ARI,0
859952157120663552,1,,222,561747196680642560,1052,,5,14,1,Demario,,Davis,1656102652766,56,1052,LB,1,nfl,Active,NO,10
859952157120663552,2,,223,862559746694205440,3233,,13,14,1,Kevin,,Byard,1642134913365,31,3233,DB,2,nfl,Active,TEN,6
859952157120663552,3,,224,861702367484178432,7641,,2,14,1,Pat,,Surtain,1655495129484,2,7641,DB,3,nfl,Active,DEN,1
859952157120663552,6,,225,595464158774878208,6872,,7,15,1,Kyle,,Dugger,1644008409006,23,6872,DB,6,nfl,Active,NE,2
859952157120663552,7,,226,594730254984077312,1067,,4,15,1,Marvin,,Jones,1661087722783,11,1067,WR,7,nfl,Active,JAX,10
859952157120663552,10,,227,862499213718704128,3303,,11,15,1,Matt,,Judon,1643822418159,9,3303,LB,10,nfl,Active,NE,6
859952157120663552,10,,228,862499213718704128,4033,,11,15,2,David,,Njoku,1661125222660,85,4033,TE,10,nfl,Active,CLE,5
859952157120663552,12,,229,578293895956312064,4454,,14,15,1,Kendrick,,Bourne,1661017557857,84,4454,WR,12,nfl,Active,NE,5
859952157120663552,13,,230,561715408029736960,8118,,10,15,1,David,,Bell,1661124623223,18,8118,WR,13,nfl,Active,CLE,0
859952157120663552,6,,231,595464158774878208,1192,,7,15,2,Lavonte,,David,1658980224660,54,1192,LB,6,nfl,Active,TB,10
859952157120663552,2,,232,862559746694205440,5917,,13,15,1,Mecole,,Hardman,1661200508605,17,5917,WR,2,nfl,Active,KC,3
859952157120663552,3,,233,861702367484178432,8329,,2,15,1,Devin,Questionable,Lloyd,1660141535164,33,8329,LB,3,nfl,Active,JAX,0
859952157120663552,6,,234,595464158774878208,1825,,7,15,1,Jarvis,,Landry,1660978253424,80,1825,WR,6,nfl,Active,NO,8
859952157120663552,7,,235,594730254984077312,2311,,4,15,1,Leonard,Questionable,Williams,1660253126965,99,2311,DL,7,nfl,Active,NYG,7
859952157120663552,10,,236,862499213718704128,7627,,11,15,1,Greg,,Rousseau,1654805596547,50,7627,DL,10,nfl,Active,BUF,1
859952157120663552,11,,237,830975786608619520,4981,,12,15,1,Calvin,Sus,Ridley,1646947237717,18,4981,WR,11,nfl,Inactive,ATL,4
859952157120663552,12,,238,578293895956312064,4892,,14,15,1,Baker,,Mayfield,1661370050715,6,4892,QB,12,nfl,Active,CAR,4
859952157120663552,13,,239,561715408029736960,8117,,10,15,1,Jalen,,Tolbert,1661061020684,18,8117,WR,13,nfl,Active,DAL,0
859952157120663552,1,,240,561747196680642560,4063,,5,15,1,Haason,,Reddick,1652290837085,7,4063,LB,1,nfl,Active,PHI,5
859952157120663552,3,,241,861702367484178432,8265,,2,16,1,Travon,,Walker,1659991246382,44,8265,DL,3,nfl,Active,JAX,0
859952157120663552,6,,242,595464158774878208,5944,,7,16,1,Bobby,,Okereke,1643052949291,58,5944,LB,6,nfl,Active,IND,3
859952157120663552,7,,243,594730254984077312,2036,,4,16,1,Khalil,,Mack,1659639339295,52,2036,LB,7,nfl,Active,LAC,8
859952157120663552,10,,244,862499213718704128,2307,,11,16,1,Marcus,,Mariota,1661231429492,1,2307,QB,10,nfl,Active,ATL,7
859952157120663552,11,,245,830975786608619520,3271,,12,16,1,Tyler,,Higbee,1661020216117,89,3271,TE,11,nfl,Active,LAR,6
859952157120663552,12,,246,578293895956312064,4455,,14,16,1,Matt,Questionable,Breida,1660923957185,31,4455,RB,12,nfl,Active,NYG,5
859952157120663552,13,,247,561715408029736960,4152,,10,16,1,Marlon,,Mack,1661013958994,2,4152,RB,13,nfl,Active,HOU,5
859952157120663552,3,,248,861702367484178432,7594,,2,16,1,Chuba,,Hubbard,1661013358686,30,7594,RB,3,nfl,Active,CAR,1
859952157120663552,6,,249,595464158774878208,4602,,7,16,1,Robert,Questionable,Tonyan,1661186706446,85,4602,TE,6,nfl,Active,GB,5
859952157120663552,11,,250,830975786608619520,871,,12,16,1,Von,,Miller,1661010358150,40,871,LB,11,nfl,Active,BUF,11
859952157120663552,13,,251,561715408029736960,8126,,10,16,1,Wan'Dale,,Robinson,1661184606721,17,8126,WR,13,nfl,Active,NYG,0
859952157120663552,3,,252,861702367484178432,8211,,2,16,1,Tyrion,,Davis-Price,1661050819993,32,8211,RB,3,nfl,Active,SF,0
859952157120663552,6,,253,595464158774878208,3664,,7,16,1,J.D.,Questionable,McKissic,1661040618650,23,3664,RB,6,nfl,Active,WAS,6
859952157120663552,3,,254,861702367484178432,8121,,2,16,1,Romeo,,Doubs,1661235630110,87,8121,WR,3,nfl,Active,GB,0
859952157120663552,3,,255,861702367484178432,4089,,2,16,1,Gerald,,Everett,1655909448048,7,4089,TE,3,nfl,Active,LAC,5
859952157120663552,3,,256,861702367484178432,4149,,2,16,1,Jamaal,,Williams,1661032217800,30,4149,RB,3,nfl,Active,DET,5
